Address,Transaction ID,TotalCommitedALGO,Committed Algo Amount,Committed LP Tokens in Algo,Total committed amount eligible for extra rewards in ALGO,Registration Datetime,Beneficiary Address,xGov Controller Address,xGov
XS6C3III6RZLDJLH6K7NB5JGIZY4MSSZUDOXOTPBEWIMOGXLKWL7C7EUXY,4O44FWECRCURTVCUDH5ESODE2GVNV27JTSJIWWMCCKQFF2RUPCSQ,44956355,44956355,0,0,2024-10-01 11:44:38.604200+00:00,,,No
AI2EHFXQMA627QU73G5RZKX3GLB4C73DYMFIT7WGIED44GAZCSDRGOHERI,IHAZ6X53DA3PDPDYRSTO6NO4JEZRTVLY3W5HJMSGA745CGVOWKPA,9000000000,9000000000,0,0,2024-10-01 11:44:30.366226+00:00,,,No
V2WWP4LRCASRUNP3N7GKM5VWC6J52FSCUPBQWUR7HFVNQVUKZNCGGR66MI,ENXBG6KCWGB4SDH5R3IPLXOTN4CGUBWIRYUYSK3R7K3OSDNEKSLQ,47996777,47996777,0,0,2024-10-01 11:44:27.028397+00:00,,,No
FIEWQVA4BJAN26QVYUOVHLTTXA2NPK3TKCIZU6ZDC3YF4QPGTBHUWDIIVM,ECOOUJUAJEKWUYPP4IJWJT2XD7X22MRVSQCY3BTBYMY4XJOWDWHA,252282493,252282493,0,0,2024-10-01 11:44:06.940557+00:00,,,No
CITT6TAB2ZCETJXUMK7GGYBJTGGT3XAN7IBZYQVHLVP4MI3B7RSCH27WEI,G3DKLTQONHPNQE6H6XVIXAS7ZXYJQPTIS4M5NA2UH4FJE4QVWDFQ,44882786,44882786,0,0,2024-10-01 11:43:49.625101+00:00,,,No
LKQ6GNVUODXMX7SJ3DR7XAXST6XX3U7QCPJOA2DUWU7EBL5DQZWYDYMJQU,Z7EH24ADOFO6SKB6KTBACVUUJF7KI6UWWQ3DVJHLDSTT6O3B52LQ,3202742056,0,3202742056,3202742056,2024-10-01 11:43:33.378329+00:00,,,No
AUO4FZZRTDIT4N72FRXEA64MNW325O7U3HKR226FIIEUEU5AJFP47LMW3Q,H5JCXOLISDAN5DAAH6SF2Z4ZS5XN6DSDNRTCMC3F5EJKRHNG2NHQ,66630352,66630352,0,0,2024-10-01 11:43:33.323104+00:00,,,No
4UZDMKLPOKZKVKOBCG6XGFOZDZFR4IXGFTRBCEZFNGMC4CY44KZGT5AFWY,FTPGOMNANCWZU6UTPQXXE6DK6HUJ6BU2LZOZNJ6LSF26QF2YL3QA,418051435,418051435,0,0,2024-10-01 11:43:10.360642+00:00,,,No
CFKWCR4HDEPJBJQNTW36J4GHD6TIOATXRHJ2PDNWXEOVKPAJNVHIWE2E5Y,7MQ7VM4BBEFSEGXGLERAUKEMGIWNEZUEQJPPIIP353ERNWTUP6FA,44965282,44965282,0,0,2024-10-01 11:42:41.253515+00:00,,,No
6JTZJLOEOSAWBBBNKK2F65TC5QEBUQQ2P5BTVJ5OEQYWCVGVDHYHVY6HFA,3FYMNEGPOV7IDLZHNRGXGRT5REJ6B5DOVPJGBE3BVWXEQLLQRSOQ,1259201472,1259201472,0,0,2024-10-01 11:42:38.202170+00:00,,,No
6R3GHIN765L7IPBKKB7LJG6ROEJ3FXAJ2SO2PSM4CJXYPPWP7KBYOP65RY,TUEWCEVYFS3QQISNMFBBL6KQ6GOUDAKUVVF3YGGWA5ZNMLWULW2Q,217345715,217345715,0,0,2024-10-01 11:42:33.095591+00:00,,,No
O45JMNOPQW4UMOJPJDQQ3JL6W6JDU5DCXACRYP4VP3DFWMBU5IKGB6RM3A,S5I6F2E6VDNWWYOTNMVNW5OVH2DF5ELJFOC6ZINBJUMHLD6SRWKQ,48171151,48171151,0,0,2024-10-01 11:42:09.653029+00:00,,,No
ON7TDKBWHWBAHDRMQC4XJD66I44O2IDF3AIXGI26OYELFLTLPQQ2E5V5ZY,SS4GS6DOX7ONA2SAK3NU3XROIGTKUNAPL7G27XXAAFUXDESNFICA,2635180241,2635180241,0,0,2024-10-01 11:42:04.768306+00:00,,,No
636RPVOM4SCDJKJ35JLZO33LJFKLAITUFZG6CZOQOBU4HG56WSNIS5RIMM,VDDZQDPKMBHWFDKNPPQNXEUCIZH5OID6YQUQWYKSXHDQ2XPRIO2Q,46244728,46244728,0,0,2024-10-01 11:41:58.272043+00:00,,,No
2XMY4VGBLRQOSRHFS7CQG5D72CJFPTJESJM52OUSV3SCQOPBX5F2TH6MGE,LUEUQMLBUTBDHFVECV3TUZEHQVJKSTICA7WFUDSNSYBTR7EXWRVA,1093000000,1093000000,0,1093000000,2024-10-01 11:41:41.056559+00:00,WLMZHTOQWYWSVN5TQSJ75XVYYQQFKRBGPGM26KI6B77U5RMHIVRJDT5AMA,,No
CJVFYRJS2T5G5UODPTJUPEATY54UYEFSU3CYSF664XQHMZITQJJZPU4BAY,IJ33C2MF6S4DEG5KU67BSE2OV3YG22DOHPBPY5LDDBGTX3RQWHXQ,1260272,1260272,0,0,2024-10-01 11:41:29.966055+00:00,,,No
JZTIOVB5RMWREN3N2C7A6DEIQIXTNDRJRPQSNOWS6ANSGVCNKZAC7BKE5Y,2ERRKJUTVUOPI7H3P3NZNSMVTGOFUHCU434X3PAT2UHA745VXMVA,206044161,206044161,0,0,2024-10-01 11:41:09.801870+00:00,,,No
ZRI57TH56NTRLRX4SYP2IPIW6PJP75N57ND5LXO7UQHKWUBTFGOQQRX46A,E6RG4KFC4BGY6BMA36MRSJ35L4ORUPGEZ7ZUVYHN4RGZNGRLDQHA,46017046,46017046,0,0,2024-10-01 11:40:55.546445+00:00,,,No
YQIF4OKSXDWPJQMQPFLZ5XDMKT3CCX3U5LNAIEL5JUNQQZ53LAYOONMQEY,E54IGDEWMXNHWFKEUXQIWF5UBVUCGUCNOZJZ77GVJY6TY25GSAJA,1391000000,1391000000,0,0,2024-10-01 11:40:46.928528+00:00,,,No
FYU5NPFUI4JPL27FHAEOY6T7R4WPM73TGDWK6Y2Q7PJYYYRPSIHJFU32HA,JP46S7FZ5GPK6RULO3QRDK7WTK7KTYIXNPHGXNFAWUZTAY5X6OQA,751343566766,751343566766,0,751343566766,2024-10-01 11:40:41.491003+00:00,YS5OSQYXDXA3IY3L5UPERSZ3QDJLFCDIHR6HAHUNVA3PHTF47CV734AIFQ,,No
JYF4HUVL3D4YNODUZAH6CJAVJTXVQZRWDN3QTQ7KOCCEEXBASK7QGUHD4Q,CONZPYPZ2BOV7KJBUZC3OD6K6YVZHQVWRTAS6KC376L6UMX7AAOQ,212816936,212816936,0,0,2024-10-01 11:40:29.597150+00:00,,,No
G5ESS42BJHDAFL22IGSNXGV4OBE6BWI52CZYTPL6MNRSX6KAU2U5ASHYLM,BD7KXC2SUFGZEDWQCYAUMR2DR3NIXUO7DX3DKTRV3QVP3LRXOR2A,50056123,50056123,0,0,2024-10-01 11:40:14.713036+00:00,,,No
ZOM4NB6Q7UOHIQFRTO3GS2ZG2LULI7KHG7WYNJOKPQ4GJSBBU5THLUEKUM,TIJRBMNACYP7ZQUHCEIS35XFEZMCERJYWWCCNG5XJL4C77D5ZPSQ,217845480,217845480,0,0,2024-10-01 11:40:04.005460+00:00,,,No
2CM27TASMGYZQW42YRB3GNQPV7IRY2PEUKWSWOW57KJ4VV45BA5LMCOHBM,7VE2DXUDTCWM63TC2T552AYK6RNC6LO5XSKS5BID7ISEZVV2ITFA,47938867,47938867,0,0,2024-10-01 11:39:34.839221+00:00,,,No
SBOVNZUFQNVJ4AQHALZEYBH5YYUXZDPOIMGT4EYEMO4FPQUZYBJZOTBZBQ,VNUC2LE6WPCJXTW6XJF43JCE7RYDOK23FULSDPF4LJL5PEBYPPZQ,193139740088,193139740088,0,0,2024-10-01 11:39:29.746173+00:00,,,No
33IQOKNXVUVJMD3VPVTT3VXGE4M7BPAUM7CVMFM55VX65Z33Z4OZUOTTDE,VY4ASFVGMABGGYM2FJ4JAXLSIHZFBYHWV3VUXRYBU3ZBG7HFYHPA,28742000000,28742000000,0,0,2024-10-01 11:39:23.595277+00:00,,,No
B7GUWWYZTXHTLAGOPKG5WUUQ7VFUL3PFPBORLEOUS3KCSZKEHTAQY3WEKQ,UBGPYR7EWQDNZG77K46RWKSRQF7V3JQNIUJG2VAEESLMJYBSXY4A,222904456,222904456,0,0,2024-10-01 11:39:06.293749+00:00,,,No
3BBHQSZ3GWKMFPIUNSMV5UYSBTGGADGGUJSH7MDVMSJYJCGKYK3DHXQKQM,BCN3TU6TZUVUMRXMWGY4DHTVLSH2B2YCFAEXUXC444IYSOAQOEVA,778440412,778440412,0,0,2024-10-01 11:38:51.699379+00:00,,,No
EUQRYEKW2SFB5GOGNV5SY4P7S7YQDBOWOAIGKFZH36655TU3AYXJ3RKOM4,QTYI6UQXVG63DY5QQQWLQFLSQ5BTAGUOVPDN4XZGMJ2PUJYUXZDQ,213499459,213499459,0,0,2024-10-01 11:38:40.253728+00:00,,,No
S62JLDIPNXUMSX6MOXSJWKHFTYR4326GMOIFIYMU6H42PPTEZO24ZII35M,DXECRZ2DOSNWPLZKEEERZBFRGBXYQOE3HAGEG27U2QLVXL4D5XLQ,400111170,400111170,0,0,2024-10-01 11:38:26.098121+00:00,,,No
4JQ7ZDKGYVWNNQ5GDVB7CYZBLNM4FKY7KMPC2IFDPTPY7VZWCNMOW4VEWQ,N6UDM3DNRC4Q74AWV4Q477TNC5YRIJU5BPPSUNOCRZL3T76A5DWA,260000000,260000000,0,260000000,2024-10-01 11:38:09.616836+00:00,5RJWGLCRTCOZMQTMXEF5UR74KHLMNUTTQLD7E3QQSNNHYANCMW6GDZMOPU,,No
H4CMLV5FHAGLD7YZ7GASX7YL537BLAMOHS4NVXBJ3OSLZHKHHG4CQMGSTE,NQYRTILWDYPLVYSUGM2A42P7DEDQXCYZFWF4FDZBV2NWXCRYMUHA,46314289,46314289,0,0,2024-10-01 11:37:58.042749+00:00,,,No
KJAVXJS3ATEGGGJ7MEQE57Z3WEMVKRZQ6KANINWRKWCHSWNWUE5MXEBJJ4,IDAWOCLE6JQLH7TP56NUE6GQ7SFAN7ECM465KYLYMXMXMJG5OJFQ,242835494,242835494,0,0,2024-10-01 11:37:35.484065+00:00,,,No
FAG4UJYBTTB2J2RNT5HYQGBZR24EYADEZTYUTBUPEES5B62WK33MHLJABI,PUHREX6HRVUNM33OHCPRN5JEJBOINZSIWM4I3WRBLLN2TITVPX4Q,378318470,378318470,0,0,2024-10-01 11:37:07.785528+00:00,,,No
L32I6TSZCXO6WEZJFCHL7LVUO7JKWLKLSW5YR5I3PXP4CNJYV6Y4K7UKMI,ZCVIXL5JPJ34GAIVRBNTDEUB3PXNOTQQTGN4ETMACAY7CI7PQ4NA,6651843006,6651843006,0,0,2024-10-01 11:36:47.550514+00:00,,,No
JKZOFZLD2Y5HCIGNGV3QJHO3WCKOIP2S7USPQC3N3O4QJ5TY4IHVXG73TA,ZDIBZBXZCJPK4D4UYNZEJEEMU3B6VN7EPYT5XO5NR34YHQNHC43Q,68246143,68246143,0,0,2024-10-01 11:36:44.429694+00:00,,,No
YHIERQFBD2MGFOEU6FQXSH6S3PA5GL2XFPF5W3DYW2GMQJPEJV2HVJ3MUA,DJNOABZRKENK3AXD2ZMAPFFP5GWNSIDTRIDHYIYDKWPU4LR4NFOQ,393593852,393593852,0,0,2024-10-01 11:36:17.198489+00:00,,,No
7AECBK2OHJKF7HROYLQSWUMVUZFOFG2V7C3G7ED3Q5Q3RVAWMUJNWGSITQ,DVRNJPRDOWAYMKA6DTCGSBHX4DPMAEBD4CG7L3GDOYDJ4S2GTKQQ,126400000000,126400000000,0,126400000000,2024-10-01 11:36:00.424752+00:00,ERSHX7I4ROYLVKDUMHYW5OBOEHIQJYSYS67OS763JZ3OF3LGBFPXGHXUQE,,No
2JQSWWOEVI45I4MXLKR2QAZEHA7EFR6WT7ND7BNWT7C2SEANABR3U3UZQU,4PYPGP24LQT5UNO7USLCTCQEYASN4CTA6QHXTDIWPC25XVGXKLIQ,66810430,66810430,0,0,2024-10-01 11:35:56.908631+00:00,,,No
HWS3CB2H2CY7HTR3GGWNAAO4JIAQIDJNWGWGBRY4BNX2P6M53HSJMGDE24,4DY6K2LDTKVMLKMAAUNKULBDP424APOQID4QHYAASZNY4Z5UCQJQ,1152999688,1152999688,0,0,2024-10-01 11:35:48.681747+00:00,,,No
I63PEPACYF23OJMQLTZ5BGK3GOMSJC37GV2RL26BYQ2N2QWT35RL7N4IEI,RN74VNOZE2R65ZBJS6FGM5SN5LPSV47P6M5I72LI7VBIZUREVVHQ,1000000000,1000000000,0,0,2024-10-01 11:35:48.636026+00:00,,,No
U6EVI6ZHXA7JUZKBHDOVSJN7TMKFHZTDOQ6BOCHWQN7FHH3ZYBZDXC7LTU,N2WEDYSUAAZI6ONTXKWKJ5IIWHDMVEHCMVV7ONHEXSOOVN74JCRA,1,1,0,1,2024-10-01 11:35:40.197671+00:00,6TIG2IS5IFGC3G7KOUT7KXT2B2YDDGMII5C3TGLEGYCF3SZZSMIZLHZETA,,No
2PE24VPU47K7KQ2VPTWVJEB4HDSQUTJNZ6IGGVX5O3YYW3YF3G7U5JYSZQ,B35Q336ILREIAW6PSUG2SLWTQQQVESATKVG2GYTNDV4MQOCXTXCA,210216881,210216881,0,0,2024-10-01 11:35:31.641286+00:00,,,No
TOEPLSW4OGHROHMIJDN7YYZLC4QGU2X3DLY6PPL3FKT3TGWJ3XOTNDQRSI,VRL45NXVKOJO2MIHCTJQZWUA4TW3AZLHXFIAKASHRV7UB7BM26VQ,209233121,209233121,0,0,2024-10-01 11:35:19.976101+00:00,,,No
GIRBNEEE2XMQ4J4YG5R4T3I3UCUNTE6UH7YY4HX6BOEEFWNFDK3JABOCSY,LQEJ3DXLMM5OPQ4ROPZW3IY4U6NSJEI2YYZ6FXXPIRDBSYXV6AOA,44514982,44514982,0,0,2024-10-01 11:34:55.066387+00:00,,,No
LVK73JN476Z7VOIKJX5DF6BVVFLKH664U6HIK4Q2P3RSVDKM5TKJSVX7MQ,ZRHVJX234WYA5XWBT7H7FA4PQQDKPCLMQETEHFYBIB4UPBFISZLQ,1434275347,1434275347,0,0,2024-10-01 11:34:34.695271+00:00,,,No
VTYUFEWJLXOO3XK7L4TM3C2KJDTPDBXUN4XTXECFABDED5CYJILCYPS7NM,CQMREL4WZRXLGHJP4WY3DNEB343MXXJ2XAAPIRJVCSGJ3OAVIJPA,211353342,211353342,0,0,2024-10-01 11:34:34.649549+00:00,,,No
WSBO37OBFVDBMXNK63RKY4FKT4V5CJHHMT6WDFAIQU5PFHEXYRSAT5UQGE,NMJZ4BZUDRK4BJVFVBCGOGKSJQZIITPT4XYWDC3UFUJJWO4IYJLA,224907520,224907520,0,0,2024-10-01 11:34:18.128900+00:00,,,No
WYCR4W3GHM7KK7PVNYCVXO7EO72HIVWP5AVFYYJ7C3LLZAXN7WUM2ONHNI,R5JATHKW3SZMFUL7UENCK3WAGRCTE2NNT3IW67HYBAAQRJUQVHZQ,209950706,209950706,0,0,2024-10-01 11:34:07.100353+00:00,,,No
35FLOOTBW3A3OJCCFFPRWEFFAJRI636LMLNMMH5MJIBYI4QUDFTRCP5LJA,5L2ON2ZCF2APB27EWDGJMJKTFL3VSGX62NHBHZJ2LUW736XSQWTQ,574873663,574873663,0,0,2024-10-01 11:33:38.124300+00:00,,,No
N6X6FWFTZYBL5OPYJWDX7EU7B5I4MUZYYUM3CO323XXCKDTJ34PFD4ASDY,DXLJL5Z3S6YMBBRJ6Q7LZHUEE4LWHLYZODRC3TYN232FKVVBRFRA,44437426,44437426,0,0,2024-10-01 11:33:20.559177+00:00,,,No
CAG4H7FFCI6ADI6LI7ZPMJVKVBTEIGZKOUGIHP5YQWRJ7ZA6HRCMCSBFRY,X23IXMHYYZXH24OJIDCFOV4GW7IHDVYIPHMKB7SRNC2T32EUFDPA,49578779,49578779,0,0,2024-10-01 11:33:09.201335+00:00,,,No
MSQCGXUWAJWGXTOP34RFBREZFI5XONT5CLLPKX66Q35HUX4B3J347UYO6A,OYIVRMO3ZJMIY7RJKKJ5JHIPLBYMMRELGQYR4BNVWYOR45ISADNA,235271023,235271023,0,0,2024-10-01 11:32:51.939356+00:00,,,No
DJMLJADU22XY2BGJPDXE2THPWUVUVF4JJYINORZI7CD236PAHWKTEKCUXY,RGQX7BF5DHCDQRRET5E446WUFKRSCEV7AJ7F3KHS7JHVKXJCQIQQ,70634906,70634906,0,0,2024-10-01 11:32:40.696897+00:00,,,No
FIS7QJVLA2CWPQQ2326VN3L5M2CPDIXBOKHOF5D3UTZJZW2WOVTY3UFXVI,Y53GTYW4PM3YZ7657DOKCAC6JADDIZ3M43RUIUQ5RPLWBEWBKV5A,47799957,47799957,0,0,2024-10-01 11:32:15.319197+00:00,,,No
624TOQ2COSCNYIBC2VHOTSH43BWZXIT74JRV5TMV6H26QAVLP6TDXGNGFA,3A7PFN6WQR4KYVI77YZ7L5YOTAL5HIEOOFHZXC6NT2XRA7KMDRVA,49894166,49894166,0,0,2024-10-01 11:32:06.035382+00:00,,,No
RNM2VAP3RV3U2FOK63FUGYG5DWXBET5QZZAWBVG2Z5FV27QDXL5SKMW6A4,77WCDS2S2SHOPN77FQZQJ5Y6IUIDI23GFZ4M56R5WWG3GRMRVVJA,580049003,580049003,0,0,2024-10-01 11:31:51.639821+00:00,,,No
CCS6DU3A7S4PHCHQAQRWTSNLWQDZNKGXVUOPIUZZK7UFBOS34FXXFSWE7Y,FJUZOYKEEKATUIHR6JK7UQXAUYQN4CLVJ36YDCKD4VMITHSF5F2A,46060679,46060679,0,0,2024-10-01 11:31:32.526652+00:00,,,No
IB4MJS7THYRCT34EEHOR74WGQOYHUSYM44YHIFB4X5HXKSDGPABPYXXQOA,G63SP52PK64H4MONYGFP5O64DH2VQP7TWSJSRT3TZT76DS63XZFA,1501000000,1501000000,0,0,2024-10-01 11:31:26.156611+00:00,,,No
SCBQBHZ2BVBCB67KTRMNAYX4I2E6BWSXSG4Y2LPJZ3TDXWCTO2XQAGDFVI,WFISDF3H6EOGWSQBUTGK7TYLON7NTZUWA3QWT5IBX4RB3QNLVS6Q,46012814,46012814,0,0,2024-10-01 11:31:09.449243+00:00,,,No
K2BAK3W5RWJ7AKYW2S5GW6WIVUN5GXILKRHOANTV2W5WZ4GMPL7XOJPXAQ,G3KCRUPY7FGBEN7WQQBBFPZKY6BQ5UH2ALGKT45IH2SSC7GVWUOQ,666478976,666478976,0,0,2024-10-01 11:30:40.250428+00:00,,,No
RMHLGYB42RXWFDU5VP3FRK7ISEMXYMNT26F2ETBYESJUAGZ2DENJWI4WQQ,XNZJHXJCDSLEYXATBP7E2V5N2P3XJCB6OI6CXZXGY2HZV6YHVGLA,700297702,700297702,0,0,2024-10-01 11:30:31.758831+00:00,,,No
4ZDLJB3GLYGQWVJWICAIOONXFTLCPPNQW76OGFXOI2LK543KQYBQTM22SE,CHGFMJUCCPIXFFCPEOUL5ZQKGKPGWCWOGUM64D4WFGXJGWWT534Q,226473879,226473879,0,0,2024-10-01 11:30:23.687891+00:00,,,No
7D7WYDRNHC7NV4BNTK2ZGH7QHEYQJYABWOJE7PIWJHUNX5UYJBV5Y7UWQY,NPCNDPSQY32M4L6JMDLZGLC2CH54DC6Y4237AK4IUPU6FMU3RK5A,250000000000,250000000000,0,0,2024-10-01 11:30:17.115746+00:00,,,No
QAKYWKYFPTWIMXIZLTX47JLS4AAP3NZURR25CNJFJN4XFAIYLFGTIHEKPY,3BMBSZCDAETHCIBJ2UI3EX3WFKTHRO5SGXPXRHVKUSIFCPKJXKSA,48428554,48428554,0,0,2024-10-01 11:30:06.341896+00:00,,,No
OFSBW2OIN6PW3UYAZFNCCABZ6FSZ2WXRYVGYPGEHACDKR347PVQLWVPOEU,JO56AOMLKTXITVPGMOG6PYMT2BKLQPWYB523B5VE3IK4B5LNLVRQ,356152513,356152513,0,0,2024-10-01 11:30:03.270768+00:00,,,No
FWZLN4PO52NTXGUXTS3EV7XH3MTOKWGHUR3BV2ELSJOIKJL33MXFAPNH4U,7UOR757RBWULUMMN2VQKTYVLPVQFGQL32FTBSIEJPCVOVHNVGTPA,12006000000,12006000000,0,12006000000,2024-10-01 11:29:45.405105+00:00,2ETAANQJCNBQY65S5DTCDOBWK2G6GE7GEOPMS7NBFGBVG5FV5VTFT2SKWI,,No
SRJXEPIQQKADWHST67YAM7T3DQ7V5OQJGXZWWVBYVYZJNQHURS4K3GT5GU,NPLDRZBC2UQCUVN47JR6S2I3M3KOQZ62CPVGJZ2ONWQJESWFTDPQ,589579291,589579291,0,0,2024-10-01 11:29:37.086346+00:00,,,No
VMNSKM35N33QM2OQ43ELI4HVNEPYRPQ7SSDTED6DLFPGJHWRJUDKH4CVAY,JO7VVGYKHWNTLGD2V5EMDTALAS6QC4IJ6QXUT5WSY6TR5FTGEABA,60000000000,60000000000,0,0,2024-10-01 11:29:28.864152+00:00,,,No
LMIFHAADFD7ARTZTCVASQY36DYPUBSHWR3JPNM7YCF53FB6GH3O2IQ63TQ,RKWAUV573Z3CO2MDDKLJDEK2KNGE2QNSHHRCX3AP5CN4YVXO6NXQ,49296192,49296192,0,0,2024-10-01 11:29:17.618644+00:00,,,No
LIJBAS6MQZUHFDMJBRXGKAQJDOAY3IPV7H54U5DRHCEQLPNNA6AYRXNCGQ,G7Y4N62S62J7AZJ6V5HRYRFAKDE5KNYSQL6GPOVHFW6ZIDQ74S6A,72652963,72652963,0,0,2024-10-01 11:29:08.209398+00:00,,,No
PCGUMZY7SFYMDUMTBC33C64QAXJTG4MADAXYVB6R2S3IPQK3QJNWTCLLLE,ZGYH5WRGF7QHOOLLXDDFQHACCZ5B7YK7MJF6ORHY24T4TNSHRTLQ,261457988,261457988,0,0,2024-10-01 11:28:53.836965+00:00,,,No
TAVSYRVT5USLOZAEHQ4NV4IXT7LMTMCKIXKX6AHH2G2NDC3SPORRNJBGKY,ID6ZNVQYDT2J27PDKYPCUEJX6PITQYWNIZLTJ32I5PIBTA7NZR6Q,203783011,203783011,0,0,2024-10-01 11:28:31.284351+00:00,,,No
HAH5CNYJAQ7IAXM5UFQ42SH7YIPG3A53HQGO74CFOA4FNJ44NOIVUIBXCU,4ZFZYB7NSEMVY222UB7KTHT5OIVTUS5LNCAH55RSKVMATFODSDZQ,100000000,100000000,0,0,2024-10-01 11:28:16.778344+00:00,,,No
LR3AJ5JLDVSHVVLHPX6PV6EOAN3FBL7CWFNA4SMDLXY2P7FGS3DSOTQFF4,NQZZG2Q4YGCPZYJOH2JSHBCSITUSTDRWQGFVYOQCO4A7RQRBHBGQ,246727882,246727882,0,0,2024-10-01 11:28:05.285448+00:00,,,No
GAP2LR72T6DUR3222EVQLWQYPF2272JBU72SXWPQBL7UARCNK6X5IK7PMA,OQ4NWFWFG5WM33VW3CPWH7FUCFRDRR5AMXJTZWB7DKROJCX2S3JQ,668596498,668596498,0,0,2024-10-01 11:27:48.566306+00:00,,,No
57GE54D3BP6CJMJAZJ23QFJEMEYNULR33XBRF3AK3C3F256AJGZPSSL5FQ,OLXXNIEG3LFF3OX2KI63IHZ2TQLRN5K2PCEYXQH3KNXZMGYIE7ZQ,209646771,209646771,0,0,2024-10-01 11:27:36.027511+00:00,,,No
KHNRSVH7473NCLYXDU4EG2O5GI36J2AKODFNWRDNPOE54ARZ6BRZL6VBWE,TOAKKE6B25DZ5IIS6XVVISQ7JLTPELIITKDUJ3OKHS35CLLDZ5OQ,900000000,900000000,0,0,2024-10-01 11:27:27.851234+00:00,,,No
4LNDNSGS6NISN4I4KHMZGJQ6YK5DZSHNWTPBF7PCS6SO2KDE4ZKAGYE2GE,LXM6BDNA7ZUWTVYX4SSJUIJZMYTYCOXJJN5F3PA7IGDDNV5ZNZWA,512001670,512001670,0,0,2024-10-01 11:27:24.497531+00:00,,,No
RBZSMZYKWEFZ62JQHYDVNOCDO33GNWCT3LS2SCDPNHJQKN2UGGRDGUZHRA,6WWXR3JNUV4SSV25EZYJQTJL3UPP33ELLRQ6TPFFIN62RPAFC7CQ,69302072,69302072,0,0,2024-10-01 11:27:22.580391+00:00,,,No
2LPMCTB2GIYB2DMTBBN44CYPPX25V6OVZGDW3R5FYCEY6PK2RKFDKDKFE4,UKA7YM6OPNALIZG3BIBB2E3DORCE26VUZ7ILPRGB34ZKU55LWKNQ,105766593652,105766593652,0,0,2024-10-01 11:27:07.823540+00:00,,,No
ZSRC2AMZM3PPK7B5SABN6DFEX7ACBMPD6ECG65DW2PMPRGOZDRZ4OYHBHU,JATY7YUMSPP4N26PUXZPUIX32L77NVXCXCZVRV4QHDIWZ552YGBQ,591676220,591676220,0,0,2024-10-01 11:26:58.412275+00:00,,,No
RBRJSELQ3NQCSWKIG24E7XRPUKPUK33POOR33GIKWJAK2ZXNFS7K6QXQXY,CRUM7EANX5HV2QUJEHOLJHP3ZEOUO6OMQXOJBZM46Q4VLYWINQSQ,67741741,67741741,0,0,2024-10-01 11:26:38.157622+00:00,,,No
I7FSQGQXARWOB6WYZHMFIOTUT2PWOUBTFVPDC5CIMWNN5AZLZFFFKXDPYI,NCW4WPUS4CDXSAXGJXHENJKWTSVND67HN5XWGRYIPE5AUOZGKKMQ,224764061,224764061,0,0,2024-10-01 11:26:18.566268+00:00,,,No
SLSCYODLTBIPOGPHRAB453NKXU4TU5RDJGH2JTMDLJQ32DXGB4VPLFX3TU,HRJK5G5FZJ5LFACT6EV4ANEUVW3NLXD7DUSGIYINAHP5OSOGOOXQ,244401441,244401441,0,0,2024-10-01 11:25:51.820151+00:00,,,No
TIR7US4EZ6MX66MSD6USZIRZGYQAEKFXIKGG5MESKWFLAQGQNCEKCFKOBQ,BGZS3HVYFWS6CYFBGNGPFMCDBTMXXWLLMH3EDHS4K3DQIZJCCXMQ,45534378,45534378,0,0,2024-10-01 11:25:32.063116+00:00,,,No
CFQHQCGYABCRGIJHFMXKCMZAK66LOP3Q5PYGQXFSMBT4227VRT72U64RWY,PUBVCEL3HVKUZYOKWH27DNHL64CCLG7AO5DQWTODBHQRWDY4QPFA,388238229,388238229,0,0,2024-10-01 11:25:11.301290+00:00,,,No
PCUQLEVXBGXKYGCCHYV4YBRNQ6PK6I2HTTOKPYTYE7NGZ6JEIVLX4RYX6U,JFFBPML62QPACQEHB3IINPHHVD62FILVYL6WE2PVF25UHWM5QA3Q,209677256,209677256,0,0,2024-10-01 11:24:51.561224+00:00,,,No
V2VVWGKQWTVRYBTIL2LWTW56JIQJ7KCYWSXMV7UDBEG47QCCLKJIOD34OU,UGVQT2HPF7PNF7JOFWYLNDYKPXT2KINJERVX3NMZ4EMV6CBMVZSA,3142743604,3142743604,0,0,2024-10-01 11:24:43.600594+00:00,,,No
UVM6PXYYQVXIGGGMMGWVB7HUEKB4GOA3CROWZQNIC7A2BLAAWH6B5TDHSM,QZSHGI3TCUPVNIQEDMNAGVWUO66TDGSUUDN7Q3362EY5MTLUNZ4A,67004436,67004436,0,0,2024-10-01 11:24:40.397962+00:00,,,No
IKGTFYUIGBWVDABH5EICW3HIW3GM5WIFTYEBDK6DABJLUEPQJDCG2SLCHY,TQZPD6NGHUAELC2UDLZD4ZJHEJVB2IDVRDZ6WLROYP6JF7K6PJ3Q,3922459741,3922459741,0,0,2024-10-01 11:24:35.314000+00:00,,,No
5AJXFEZDMDF4HAEVCCTVUMBN7QEP4WTDBGPNHOCBFCJD2DIQ5RHTZKJ6DM,KE3DLVIZSBHJV3K2HSRA72AL47HAS7IMSHJ4ZZNJH6PICQDBE2HQ,66163572,66163572,0,0,2024-10-01 11:24:29.023529+00:00,,,No
