Date,BKEX,BTC Markets,BTCTurk,Binance,BingX,BitGo,BitPanda,BitZ,Bitbox,Bitfinex,Bitkub,Bitmax,Bitrue,Bitso,Bitstamp,Bittrex,Bitvavo,Blockchain.com,ByBit,Changelly,CoinSpot,Coinbase,Coinex,Coinlist,Crypto.com,Gate.io,Hotbit,Indodax,Koibanx,Korbit,Kraken,Kucoin,MEXC,Netcoins,OKX,OkCoin,Paribu,Phemex,ProBit,Ripio,UpHold,Vindax,WhiteBIT,Total
2022-09-07,1510.578518000014,7477196.931852994,2186489.683716,245251987.62252492,0.0,0.0,4562419.231212,0.1000000000803993,17564.837001000036,5269613.161841999,54.332098,712528.9480560006,160066.58120799973,338143.53547600005,7742035.13235001,7409787.245033996,2289853.2460819995,86921.50834500005,3823419.548028,311665.3247339996,14521236.085903004,489639140.8784521,360678.9860089997,3053405.8824799974,1352096.6262860023,9180770.294086002,28884.951560999903,1374616.333954,0.0,1373623.4057409996,9633720.839991022,36462.96828100001,2140667.9989730003,680202.423583,23503604.349561,1459811.3040860016,4915020.723117006,2669239.9182300013,80157.03991500002,0.0,3915667.0,810.516206999999,15734.764902999998,857576810.8393971
2022-09-08,1510.578518000014,7471540.227861995,2262194.7652059994,245678684.7782089,0.0,0.0,4562419.231212,0.1000000000803993,17344.626612000036,5167164.415508999,54.332098,697793.5314740007,231298.19418699967,395477.31578700006,7827657.75511701,7401537.395002997,2289853.2460819995,81509.48648200005,3859989.181133,212424.52275399963,14721236.077903004,488309889.5696051,378882.1184729997,3125397.529145997,1879668.1459560024,9229062.804807002,28884.951560999903,1374616.333954,0.0,1363623.4047409997,10126987.386085022,36176.596281000006,1893307.1736420004,678376.808093,25602117.403864004,1514086.6149440017,4748980.549583006,2665696.262357001,80157.03991500002,0.0,3765666.999,810.516206999999,15404.033879999995,859697482.003242
2022-09-09,1510.578518000014,7465644.421029995,2148952.367925999,246405716.81083396,0.0,0.0,4562419.231212,0.1000000000803993,14888.630712000037,5161159.659100998,54.332098,796907.8123030006,270290.0859829997,383859.72771700006,7751869.708294011,7397193.801793996,2289853.2460819995,79607.75602000004,3938955.194196,130650.60202399964,14721236.077903004,486773461.0539521,379557.2386139997,3052563.7560799974,1552890.193101002,9246714.360688,28884.951560999903,1374616.333954,0.0,1377677.1316409996,9969580.712157022,35932.60828100001,1901271.6406450004,677645.288406,27733450.826799005,1516758.0652110016,4493549.336836006,2667694.8744500014,80157.03991500002,0.0,3765666.999,810.516206999999,15453.810543999998,860165106.8817891
2022-09-10,1510.578518000014,7475529.893364995,2110410.5670079994,249155924.58145797,0.0,0.0,4562419.231212,0.1000000000803993,12721.643138000036,5080878.403498998,54.332098,731428.2974060006,370057.0176089997,373590.4279560001,7754587.918096011,7402984.610372996,2289853.2460819995,77339.97272700004,4018748.614101,106075.29054799964,14721236.077903004,488327727.2036151,394258.54831099976,2963239.0004179976,1213742.8732950022,9205644.149438,28884.951560999903,1374616.333954,0.0,1372650.6237909996,9654680.274275022,35688.32028100001,1830051.3631000004,677127.545437,27509572.103650004,1515566.2372110016,4416893.209661006,2675704.1130910013,80157.03991500002,0.0,3765666.999,810.516206999999,1916.5930639999988,863289948.802372
2022-09-11,1510.578518000014,7478949.936969995,2085870.8423719995,250052878.1578209,0.0,0.0,4562419.231212,0.1000000000803993,12460.953813000036,5065069.135259998,54.332098,719114.1156060005,367231.0068499997,368002.3716170001,7748494.444303011,7395083.661535996,2289853.2460819995,71061.42455400004,4085268.239381,131837.87361599962,14721236.077903004,487499990.8069241,378519.79775999975,2885595.363614998,1478060.571038002,9226364.249956,28884.951560999903,1374616.333954,0.0,1372650.6237909996,9752026.64943702,35402.40828100001,1846896.7689020005,675270.9034,27612430.128144003,1513288.2106110016,4391078.879320006,2676762.262208001,80157.03991500002,0.0,3765666.999,810.516206999999,3281.224347999999,863754150.4178839
2022-09-12,1510.578518000014,7483704.077653995,2032725.2774419992,249051579.84669995,0.0,0.0,4562419.231212,0.1000000000803993,12440.508265000037,4997164.256611998,54.332098,719437.3894540005,339107.9960419997,372923.1297990001,6613557.406172011,7391772.204309996,2289853.2460819995,71311.58149900004,4110082.5526569993,134994.58379799963,14721236.077903004,484049018.33786607,406782.1987479997,2974861.7257429976,1344329.6238850022,9216973.741589,28884.951560999903,1374616.333954,0.0,1422494.8529379996,9694270.95897402,35034.85628100001,1863523.3841280008,677166.315265,28854618.085071005,1528481.6780110016,4604833.550208006,2689017.527978001,80157.03991500002,0.0,3995666.991,810.516206999999,4067.240178999999,859751484.2857182
2022-09-13,1510.578518000014,7482281.559843995,2032725.2774419992,256862586.377596,0.0,0.0,4562419.231212,0.1000000000803993,10027.248216000036,4918213.487949998,54.332098,696362.7148900005,383660.21765399975,383667.4602680001,6483999.362134011,7391239.298962996,2289853.2460819995,67794.77963000003,4180133.471968999,144282.07093999963,14921236.069903005,483580686.4662401,409993.34580499976,3029058.0972859976,1138441.6722520022,9218384.093857,28884.951560999903,1374616.333954,0.0,1421684.1296409997,12528252.32317502,34667.18828100001,1772947.2426030005,674379.007905,27952843.059634004,1449160.2544110017,4472055.677728006,2691058.8278320013,80157.03991500002,0.0,3995666.991,810.516206999999,5569.015138999999,868671363.1197352
2022-09-14,1510.578518000014,7477523.448892995,2144155.673747999,258457906.81852496,0.0,0.0,4562419.231212,0.1000000000803993,742.216060000037,4962102.955011998,54.332098,698019.7994390005,366045.5921699997,375051.03501800005,4804833.781145012,7380065.9559959965,2289853.2460819995,69475.84438800003,4324635.080343999,230943.95902399963,14921236.069903005,485156967.264729,337862.16871499975,2964339.6423619976,940586.7407490022,9281749.934125,28990.748848999905,1374616.333954,0.0,1421684.1296409997,13085171.01257802,34340.492281000006,1766370.2905580006,688306.44836,31510807.67333201,1442801.7543110014,4500759.891856005,2714226.5750260013,80157.03991500002,0.0,3995666.991,709.515206999999,6137.20336,874398827.5684831
2022-09-15,1510.578518000014,7473908.775313995,2115292.3204159997,256181638.86731595,0.0,0.0,4562419.231212,0.1000000000803993,1124.700792000037,5053480.612875998,54.332098,702311.3637420005,260706.22000599973,333159.22811,5059288.461517012,7379078.997328997,2289853.2460819995,72732.79718700003,4203239.607424999,198973.41904399963,14921236.069903005,487454668.817251,350498.6949169997,3236146.956837998,1863326.7730230023,9221753.617500998,28990.748848999905,1374616.333954,0.0,1421684.1296409997,12860626.93028402,34055.168281000006,1837482.2545670003,686187.8778390001,30880911.51372701,1441199.3116110014,4491244.635559006,2715132.079559001,80157.03991500002,0.0,3995666.991,656.312206999999,5560.93136,874790576.0467701
2022-09-16,1510.578518000014,7476565.580305994,2238545.2969869995,256915552.62694696,0.0,0.0,4562419.231212,0.1000000000803993,1256.9570690000369,5026723.375492998,54.332098,711718.7353420005,322940.1056059997,337607.622464,8014194.290575012,7373929.084859997,2289853.2460819995,72793.20394900003,4277081.060228999,205885.47751999964,14921236.069903005,486264024.233081,341564.1051179997,3297154.2641259977,1643337.4900190022,9442971.798054,29194.671898999903,1374616.333954,0.0,1366684.1276369998,13198481.09969902,33728.71228100001,1864338.2381830008,689452.0046660001,30170377.648314007,1436546.5676110014,4758946.287530006,2730100.393779001,80157.03891500001,0.0,3995666.991,656.312206999999,5633.898555,877473499.1917881
2022-09-17,1510.578518000014,7474276.241705994,2238545.2969869995,256786736.440514,0.0,0.0,4562419.231212,0.1000000000803993,704.0104010000368,5006321.190172998,54.332098,688745.6165900005,282096.5465329997,343441.386084,8009483.3638540115,7372036.137899997,2289853.2460819995,69971.52572000003,4233191.474619999,285214.6330079996,15171236.061903004,485208525.39623606,343463.5921279997,3239019.983449998,1257365.2340300025,9326263.350905998,31748.772380999908,1374616.333954,0.0,1320478.199895,13674262.31212102,33281.29228100001,1918536.4301060005,686554.2464070001,29983174.58342401,1432593.7137110014,4656855.747062006,2768055.1544450014,80157.03891500001,0.0,3995666.991,656.312206999999,6877.658952,876153989.7575141
2022-09-18,1368.9012180000138,7469102.042858995,2238647.9348369995,260336512.41694,0.0,0.0,4562419.231212,0.1000000000803993,618.5816410000368,5061342.367061999,54.332098,675219.7023450005,237021.2262489997,332727.934056,8022080.916438011,7371427.364479996,2289853.2460819995,67385.99728000004,4256042.246496999,262962.2068199996,15171236.061903004,485618488.8749,329846.8091499997,3144346.2429389977,1067881.4238580023,9331323.598059,31790.745213999908,1374616.333954,0.0,1320502.407895,13191836.09841502,32875.46428100001,1943313.9659980005,681857.3506550001,28145327.327583008,1431191.3390080014,4582568.299922006,2734657.749315001,80157.03891500001,0.0,3995666.991,656.312206999999,7006.529261,877401933.7125461
2022-09-19,1338.7899180000138,7474483.338808995,2482108.697767,258638588.96464297,0.0,0.0,4562419.231212,0.1000000000803993,1101.0615230000367,4935338.149275999,54.332098,672440.2643380004,428200.2642489997,325971.479088,8413793.739514012,7370015.258988996,2289853.2460819995,60843.30739800004,3953509.068071999,259920.3006639996,15171236.061903004,484578133.866258,357399.47489099967,3138148.812087998,774512.3907480023,9320181.813215,32418.799027999907,1374616.333954,0.0,1257002.404895,14040288.28599502,32469.59228100001,1846647.2713480005,664803.7895670001,29950960.614094008,1397962.7999080014,5240443.710500007,2740678.9285210017,80157.03491500001,0.0,3995666.991,656.312206999999,7460.854749,877871825.735705
2022-09-20,3794.1634100000138,7433975.554312995,2178674.700852,255490756.97129,0.0,0.0,4562419.231212,0.1000000000803993,573.7972280000367,4934445.504248998,54.332098,672771.2447590005,441807.2177559997,334808.05171,7678732.3422680115,7374106.688605996,2289853.2460819995,61126.96217600004,4261980.109139998,172501.9144679996,15171236.061903004,479529069.960151,311550.0886639997,3080456.2748199976,16091098.304297002,9286464.242488,31193.783027999907,1374616.333954,0.0,1199002.4028949998,15109189.60434102,32226.00428100001,1827188.5320130005,672079.2381390001,33392231.277535006,1391799.7471080015,4877929.791743007,2737533.2755630016,80157.03491500001,0.0,3995666.991,656.110206999999,6091.343749,888089818.5344111
2022-09-21,3757.6498100000135,7434419.683439995,2178674.700852,252976958.81855297,0.0,0.0,4562419.231212,0.1000000000803993,573.7972280000367,4862807.809033998,54.332098,862362.6049170005,485939.4157919997,335251.775008,7482048.658844012,7374106.688605996,2289853.2460819995,60829.35989500004,4370535.491250998,251924.9239339996,15171236.061903004,477012943.359945,467025.8387489997,3007937.136852998,15629429.295663005,9249073.642172998,31194.44764299991,1374616.333954,0.0,1194002.3998909998,15874650.95396402,31982.56428100001,1936940.2622060005,697000.2536540001,30736195.580350008,1392979.5448770016,4756392.708663006,2740072.6441180017,80157.033915,0.0,4060666.981,656.110206999999,6091.343749,880983762.784314
2022-09-22,3757.6498100000135,7433988.025573995,2689835.973697,264205903.799966,0.0,0.0,4562607.231212,0.1000000000803993,1837.8653010000369,4718820.485494998,54.332098,859370.4907240005,436744.8772499997,450433.812439,5614368.201894011,7374106.688605996,2289853.2460819995,58616.164711000034,4335404.725970998,205389.7006139996,15421236.053903006,473320188.414103,582324.7418429997,2960345.238450998,15258648.788110005,8880473.020989997,28571.333728999907,1374616.333954,0.0,1183837.2180769998,15887213.65041702,31576.680281000008,1951753.2233730005,691091.3661410001,28766212.95380201,1388069.4812490016,4930126.993521007,2688600.2046080017,80156.661915,0.0,4275666.973,737.793206999999,6566.791749,884949107.2878672
2022-09-23,3757.6498100000135,7420641.356224995,2333053.971697,272339835.396189,0.0,0.0,4562607.231212,0.1000000000803993,2487.8563010000366,5296281.969925998,54.332098,875647.0625290005,405615.1581609997,458176.94537,6165069.664016011,7374106.688605996,2289853.2460819995,57264.20379600003,4843744.181585998,144060.86103199964,15421236.053903006,479452646.455706,507321.8917529997,2895443.086381998,15908243.793596003,9684497.273021998,26040.417514999903,1374616.333954,0.0,1289889.2831169998,16489450.52432102,31169.904281000006,1979235.3225150008,697072.151452,28389164.927247006,1347838.0582880017,4347378.641302006,2666032.036376002,80156.661915,0.0,4075666.972,649.7912069999991,6633.590749,901242641.0452371
2022-09-24,3757.6498100000135,7410812.256994995,2081523.969697,273932559.49472,0.0,0.0,4562607.231212,0.1000000000803993,3112.8393010000364,5332092.720658998,54.332098,615435.6552780005,346622.93137199973,477072.847157,6152777.228769011,7374106.688605996,2289853.2460819995,57346.93779900003,5176949.668750999,157876.90913399964,15421236.053903006,478005875.102676,504935.5372259997,2854457.296071998,15737499.585628005,9708256.620212998,23333.644096999906,1374616.333954,0.0,1320368.953141,16840891.94182702,30803.556281000005,2024007.4531350003,687510.59468,30104333.647854008,1347189.4504880016,4314118.045475006,2645679.558807002,80156.661915,0.0,4075666.972,494.7892069999991,12859.178618,903088853.684637
2022-09-25,3757.6498100000135,7408381.2857979955,2081523.969697,277393172.72297496,0.0,0.0,4562607.231212,0.1000000000803993,3812.822301000037,5293033.100065998,54.332098,646646.7801210005,372389.4272949997,494129.231417,6134940.656769011,7374106.688605996,2289853.2460819995,53312.27188000003,5102540.796123998,34790.07969799964,15721236.045903008,477237214.608272,394309.4491899997,2808619.328363998,15539918.646153005,9766311.549243998,20163.311096999907,1374616.333954,0.0,1286504.9001409998,16833074.89275502,30436.780281000003,2030593.6152080009,675467.9008429999,27269213.12617001,1346696.5384880016,4175537.877559006,2646132.860522002,80156.661915,0.0,4075666.972,467.7882069999991,9742.726618,902571134.3048333
2022-09-26,3737.847810000013,7404588.154637995,2081523.969697,271557651.46897495,0.0,0.0,4562607.231212,0.1000000000803993,3812.821301000036,5194846.359505998,54.332098,479594.7775380005,434236.6375409997,481681.715811,5872054.436990012,7374106.688605996,2289853.2460819995,47903.443101000026,5168333.102162998,164910.60801399965,15721236.045903008,479000699.508832,294844.01599499973,2727686.235888998,15243673.982652005,9661761.479267998,18693.229703999907,1374616.333954,0.0,1287293.201461,17051211.10336202,30070.120281000003,1954652.6245040009,654887.3746969999,26249246.23077601,1344867.1457880016,4239002.728348007,2651509.417161002,80156.661915,0.0,4075666.972,467.7882069999991,9742.726618,896793481.8683981
2022-09-27,3737.847810000013,7403981.325081995,2081523.969697,266458258.733326,0.0,0.0,4562607.231212,0.1000000000803993,6112.773301000037,5182557.077839998,54.332098,445111.4633130005,446344.8309049997,562525.0314249999,5847741.995530011,7367990.974565996,2289853.2460819995,134846.77152900002,5482367.378094998,8415.41812399964,15721236.045903008,482935141.27252096,284786.7139799997,2878023.416559998,16105471.339990005,9569153.397224998,18746.880958999907,1374616.333954,0.0,1336442.210861,17133476.18084502,29702.340281000004,1953986.0921610007,666175.023386,24786863.581111006,1341708.7123880016,4284753.739394006,2663374.437582002,80156.661915,0.0,4075666.972,467.7882069999991,9742.726618,895533722.3677762
2022-09-28,3737.847810000013,7446229.040181994,2081523.969697,269157056.87121195,0.0,0.0,4562607.231212,0.1000000000803993,7712.703301000037,5225936.064777997,54.332098,469745.0463180005,408358.67633399967,559794.717306,5799165.502442011,7360387.268125996,2289853.2460819995,131000.49170900002,5861367.839239998,38238.63797799964,15721236.045903008,483164318.10612994,285872.51500899973,3196076.044091998,15922688.082462003,9737834.483590998,16443.882045999908,1374616.333954,0.0,1374660.924265,14201159.21554502,29294.552281000004,1933273.5123910008,653847.894276,26159333.649042007,1367329.5573210015,4278125.552401006,2608300.605297002,80156.654915,0.0,4075666.972,467.7882069999991,9739.725618,897593211.682571
2022-09-29,2534.1376100000134,7446229.040181994,2120483.924468,284859254.52645093,0.0,0.0,4562607.231212,0.1000000000803993,7912.618301000037,5126926.280422998,54.332098,470418.9456270005,475047.1171629997,531959.922166,6634854.107000011,7283599.183384996,2289853.2460819995,119461.68681100002,6111804.385939998,214105.0803419996,15721236.045903008,481951825.016516,280693.4935259997,3026497.500772998,15633796.033159005,9779900.779031998,15122.752278999908,1374616.333954,0.0,1344888.330361,14087119.08613602,28804.108281000004,1961205.248987001,658193.016461,24829594.540758006,1374908.4533210015,4263583.627541007,2615329.149798002,80156.653915,0.0,4075666.972,467.7882069999991,9973.453618,911370684.249787
2022-09-30,3993.0806690000136,7447418.447345994,2120483.924468,286470917.38643795,0.0,0.0,4562607.231212,0.1000000000803993,9398.852301000035,5172550.038739998,54.332098,486228.87594500056,597154.8608329997,522888.431607,6425278.971362011,7392376.659173996,2289853.2460819995,118731.93872100004,6049429.370651998,147591.32935199962,15721236.045903008,480969386.017877,268499.04274299974,2820252.273156998,15489918.313481005,9802369.753901998,15576.325302999909,1374616.333954,0.0,1406974.068915,14008551.03934202,28313.42028100001,2174696.8072110005,656066.983577,25393924.372743007,1288431.5815210014,4090385.5271630064,2628250.063295002,80156.653915,0.0,4075666.972,467.7882069999991,7992.498041999999,912118688.959532
2022-10-01,3568.308369000013,7441586.458550994,2040823.923468,289869286.799665,0.0,0.0,4562607.231212,0.1000000000803993,9898.792301000038,5205383.324821997,54.332098,486496.63086600055,617004.6691179997,526974.245014,6434623.23014901,7611236.842685997,2289853.2460819995,116577.88997000003,6030342.706078998,194703.4337159996,15721236.045903008,481414216.108653,254588.05380299973,2708439.616886998,15465137.863034002,10149580.450985998,12589.644301999906,1374616.333954,0.0,1410858.669915,13979438.13217802,27863.712281000007,2181444.052533,655302.36345,25753846.53252401,1285303.4669210014,3991841.4856230062,2635072.194690002,80156.653915,0.0,4075666.972,307.7862069999991,6641.121692999999,916625169.4256179
2022-10-02,3568.308369000013,7445051.916821994,1963670.922468,291874798.544647,0.0,0.0,4562607.231212,0.1000000000803993,10000.188301000038,5136824.387051998,54.332098,459489.27391700057,526621.0734309998,498581.216708,6281116.51309901,7603971.891198996,2289853.2460819995,103175.95730800004,6076286.667074998,128727.47256399962,15721236.045903008,479209728.344213,250904.1974079997,2703770.163048998,15434267.907283004,10224508.399354998,12106.280181999906,1374616.333954,0.0,1403858.668915,14020401.50495102,27372.840281000008,2042486.647035,655174.587283,31540895.84722101,1283679.3495030014,3997957.8349240064,2646722.0760660022,80156.652915,0.0,4068608.024,307.7862069999991,6641.121692999999,921669799.8546929
2022-10-03,3532.8777690000134,7422662.575526994,1963670.922468,291835139.23951,0.0,0.0,4562607.231212,0.1000000000803993,10000.186301000038,5136328.442422998,54.332098,386764.1990810006,351272.62399799976,526682.362476,6741185.89080601,7595271.130322996,2289853.2460819995,139874.58409200003,6217309.050408998,109774.45205999962,15721236.045903008,479554525.490372,302004.62793199974,2702102.982825998,17011766.561608,10389969.398524998,6038.095161999906,1374616.333954,0.0,1471509.458124,14667567.164072018,26883.444281000007,2099621.15236,644713.692102,28396931.139279008,1283662.4437730014,4073086.1396790063,2656642.6447130023,80156.652915,0.0,4068608.024,307.7862069999991,6641.121692999999,921830573.8461151
2022-10-04,3532.8777690000134,7420999.439031994,1963670.922468,291095173.761367,0.0,0.0,4562607.231212,0.1000000000803993,10000.186301000038,5106906.609825999,54.332098,386837.3949280006,346998.75469099975,625854.046969,6959604.12737001,7589350.367376996,2289853.2460819995,139429.01718900003,6301371.327992997,109671.17329999962,15721236.045903008,489461858.78547,274061.9290819997,3279983.1608639983,16721028.341306,10635584.181986,6579.074102999906,1374616.333954,0.0,1471654.0787970002,16617655.423436018,26272.532281000007,2064720.358413,643641.364979,27422890.46799301,1273774.7547530015,4069138.628715006,2661276.974836002,80156.652915,0.0,3818608.023,307.7862069999991,6343.796263999999,932543303.6112291
2022-10-05,1844.5652690000131,7416154.998601994,1963670.922468,290711426.128582,0.0,0.0,4562607.231212,0.1000000000803993,2000.182301000038,5092563.874351999,75577.357565,320881.3645820006,363651.0910219997,624404.857264,6267495.59900201,7498512.258596996,2289853.2460819995,139274.18910400005,6338132.228966997,283485.99450999964,15721236.045903008,488642835.170526,261161.58875099977,3191200.524091998,16694342.066167,10722113.609534,7366.530409999907,1374616.333954,0.0,1469854.0777970003,16011124.687432015,25701.780281000007,2096165.521143,656725.4140969999,27876628.510419007,1273030.3160530014,4050744.277013006,2681253.3320580022,80156.651915,0.0,3818608.023,307.7862069999991,2458.0778939999987,930609166.514127
2022-10-06,1844.5652690000131,7414540.278119993,1963670.922468,290914953.644127,0.0,0.0,4562607.231212,0.1000000000803993,2000.176301000038,4915847.478086999,75691.762565,320941.5121200006,408277.0233959997,617469.96511,6253624.77155501,7545277.334580996,2289853.2460819995,132782.83590200005,6374857.877673997,287435.62536599964,15721236.045903008,549027741.741748,242958.39506299977,3082032.495749998,18148986.07891,10618483.877445,4835.987912999906,1374616.333954,0.0,1469854.0777970003,16055988.496908017,25253.584281000007,2097200.522053,656367.9666239999,29019880.449380007,1270510.3309240015,4059739.036024006,2689252.437255002,80156.65091499999,0.0,3818608.023,307.7862069999991,5080.420909999999,993550767.088899
2022-10-07,1641.7346880000134,7415121.876418994,1963670.922468,293288709.686061,0.0,0.0,4562607.231212,0.1000000000803993,2000.175301000038,4960402.557761999,440952.858352,348474.0273440006,421333.0584279997,667401.648466,3862781.8541890094,7534018.027272996,2289853.2460819995,128809.69866500005,6485687.312182996,133375.28204799964,15721236.045903008,545870282.381968,261927.50114999976,2890848.686298998,18051316.208537,10722603.638311,5199.399099999906,1374616.333954,0.0,1471484.9111970002,15660169.204108017,24927.588281000008,2099800.246975,665027.3372049999,29684404.84187501,1270156.4360240016,4375678.564698006,2655529.665652002,80156.64991499999,0.0,3818608.023,307.7862069999991,5080.420909999999,991216203.1682099
2022-10-08,1611.2590880000134,7418532.009784994,1963670.922468,286494842.16260904,0.0,0.0,4562607.231212,0.1000000000803993,2000.175301000038,4845041.550660999,504499.359552,348663.0425940006,427258.7288889997,690426.226835,3413165.00782201,7530828.636838997,2289853.2460819995,127058.32157800005,6236043.762256997,120334.02237399964,15721236.045903008,546846756.24143,264154.7163129998,2809636.223800998,17900669.493451003,10717588.333655998,4820.235499999906,1374616.333954,0.0,1471484.9111970002,15415031.671638016,24478.320281000008,2124386.47958,656824.1350909999,29324603.75090601,1269383.3415240017,4459281.803081006,2665415.233811002,80156.64991499999,0.0,3818608.023,307.7862069999991,9738.73491,983935614.2310951
2022-10-09,1611.2590880000134,7321504.7933579935,1963670.922468,288525898.240346,0.0,0.0,4562607.231212,0.1000000000803993,2077.263980000038,4879760.302219998,1156115.725463,314339.34335800057,401892.17035199975,689189.1597719999,3510869.4052860104,7525507.541282997,2289853.2460819995,122739.92659300004,6132771.416249997,203416.05304999964,15871236.037903007,547811320.374732,253415.58154599977,2738574.865712998,17932692.260402,10822785.199294996,6544.928453999906,1374616.333954,0.0,1518948.5045270002,15125287.807166016,23865.264281000007,2179405.360098,647197.9530009999,39416929.37062801,1270716.8326240017,4414389.794292006,2670134.258582002,80156.64891499998,0.0,3818608.023,250.78520699999908,7449.791934999999,997588350.076416
2022-10-10,527.6291880000135,7243955.138822993,1963670.922468,289456982.55549,0.0,0.0,4562607.231212,0.1000000000803993,2077.2629800000377,4559205.684763998,1231011.8330559998,319749.91188800056,396687.17355499975,631124.66961,4554119.92647601,7550263.771278997,2289853.2460819995,122378.16543300005,6211487.517510997,234535.73310799964,15871236.037903007,548787752.848173,265556.05063499976,2736116.802220998,10742241.95185,10732310.382267997,46288.27035999991,1374616.333954,0.0,1518885.3369710003,15023374.242854016,23333.00828100001,2171474.20085,645972.9976669998,38625766.58041,1303696.1612780015,4319988.223578006,2649135.7822470022,80156.64891499998,0.0,3818608.023,250.78520699999908,2614.779935,992069613.9214801
2022-10-11,527.6291880000135,7223434.996969993,1963670.922469,294918725.493142,0.0,0.0,4562607.231212,0.1000000000803993,2121.8333660000376,4304884.503252998,858209.0383569999,318377.10194300057,399880.8144309997,617799.118076,4181110.60870801,7530029.394551997,2289853.2460819995,122469.16443400003,6175929.845205997,224772.82149199964,15871236.037903007,549985622.27304,294107.03670699976,2735080.006659998,10582495.372062,10479170.074723996,39832.98493999991,1374616.333955,0.0,1518885.3369750003,2549239.8060030155,22923.772281000005,2162433.4376680003,638035.4312779998,38348189.012682006,1255093.4367790015,4339580.999778006,2651618.532235002,80156.64891599998,0.0,3818608.023,250.78520699999908,2484.370987,984444063.5766612
2022-10-12,373.9461880000136,7219027.278248994,1963670.92247,294794895.659081,0.0,0.0,4562703.042012,0.1000000000803993,2121.831367000037,4231446.271804998,798138.3952569999,318586.7947720006,409062.34534499975,623054.16763,3987407.11193001,7541216.494163997,2289853.2460829997,121753.29875800003,6290600.068091997,1357880.7524579996,15871236.037904007,548572744.1257831,317962.4656489998,2685231.576529998,10431973.347396,10831051.049105996,37909.83214999991,1374616.333956,0.0,1468899.8084570004,3191098.539869016,22557.20428200001,2148218.208213001,639647.0445389998,39188692.025598,1265123.1422920018,4351826.588102006,2653026.617794002,80156.64891699997,0.0,3818608.023003,250.78520699999908,3601.2177659999998,985466222.3481742
2022-10-13,373.9461880000136,7183627.405095994,1963670.92247,294606912.658679,0.0,0.0,4562703.042012,0.1000000000803993,2121.8273670000376,4012231.326589998,735104.8621669998,319609.7014000006,476271.6652439997,636014.729197,3976241.0987210097,7800760.478345998,2289853.2460829997,120594.29975500004,6352027.070607997,223429.4028419997,15871236.037904007,552454841.20499,377925.4723069998,3112671.960504998,10386038.851325002,10637702.006099995,38723.127724999904,1374616.333956,0.0,1475897.9280570005,292550.2762670154,22067.348282000006,2152327.1626690007,632007.4890839998,36524361.562400006,1298657.5844600017,4461444.066646006,2662047.334578002,80156.64891699997,0.0,3818608.023003,214.78420699999907,3464.695766,982939107.6819129
2022-10-14,373.9461880000136,7172551.7939739935,1963670.92247,293349112.80019903,0.0,0.0,4562703.042012,0.1000000000803993,2121.8263670000374,4103641.915393998,676226.9602719998,319545.0974000006,465857.82450899977,635313.844704,3932336.5790030095,7790197.802747997,2289853.2460829997,114673.00259400003,6400655.060862997,247592.32232199967,15871236.037904007,551855529.231532,395526.2167479998,3001338.327548998,10210294.195106002,10877846.967663998,38575.6526549999,1374616.333956,0.0,1450897.9270570006,1364840.091453015,21455.196282000004,2179774.575543001,660358.4411659997,40248903.818105005,1290145.7936630016,4435283.451043006,2667417.234916002,80156.64891699997,0.0,3818608.023003,195.78320699999907,5346.593147,985874774.6277182
2022-10-15,373.9461880000136,7199969.493381994,1963670.92247,296662196.21057403,0.0,0.0,4562703.042012,0.1000000000803993,2121.824367000037,4091928.7252959977,674464.8247049998,316382.88840000064,463650.77749499975,573934.405582,3925346.5946860095,7793297.487107998,2289853.2460829997,114340.32224900003,6397930.458278997,204714.43984999968,16071236.029904008,551973570.0084289,401243.25845299975,2866810.806046998,10149596.48892,10923605.752698,38585.209654999904,1374616.333956,0.0,1450897.9270570006,1352736.0226700152,20720.903282000003,2017859.5174310007,650479.2166409998,39035775.707274005,1290505.7657630015,4355574.590305006,2659520.348385002,80156.64891699997,0.0,3818608.023003,217.34890699999903,14343.823847,987783539.44027
2022-10-16,373.9461880000136,7205317.290457994,1963670.92247,296434201.298334,0.0,0.0,4562703.042012,0.1000000000803993,2121.8213670000373,4102741.410861998,646739.0390549998,314471.9834000006,498237.2910909997,573521.711249,3416493.7606650093,7788249.245343998,2289853.2460829997,113364.80226400004,6392027.127705997,243385.07832799968,16071236.029904008,552909171.910546,402857.2710079998,2797444.689416998,10127618.808279002,11088465.813009998,40095.08180499991,1374616.333956,0.0,1450897.9270570006,1361034.1663030153,19947.570282000004,2033964.2486720008,647329.9665489998,39077448.406418,1287743.7578890016,4348322.014538006,2655326.497266002,80156.64891699997,0.0,3818608.023003,217.34890699999903,14663.270947,988154638.901549
2022-10-17,373.9461880000136,7202104.134177994,1963670.92247,298736195.591375,0.0,0.0,4562703.042012,0.1000000000803993,2121.820367000037,4301708.243037998,641846.8674179998,314388.9794010006,502944.9210139997,574690.622085,3226943.018134009,7774252.158375998,2289853.2460829997,113188.58634700003,6213710.5436609965,251728.3919759997,16071236.029904008,552545923.12121,383760.0579389998,2733910.000122998,10037034.569551002,11129318.189371996,39760.81182099991,1374616.333956,0.0,1475719.8645650006,2450508.935615015,19012.30928300001,2106615.1688120007,654907.8423049998,39931158.140551,1253867.3643640017,4303115.352524006,2658157.547623002,80156.64891699997,0.0,3968608.013003,312.14590699999906,14886.466948,991905010.048416
